com.samsung.shealth.tracker.pedometer_step_count,6123001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
12288,4,0,28,2020-12-04 07:51:00.000,,,2020-12-04 07:51:53.077,2020-12-04 07:51:34.239,28,1.8302107,22.49,1.28,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 07:52:00.000,124678fb-9295-4003-8801-23060852076e,
5340,4,1,11,2020-12-01 21:55:00.000,,,2020-12-01 21:55:52.355,2020-12-01 21:55:08.752,12,2.1176715,11.31,0.78000003,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 21:56:00.000,07cb2808-381b-46bb-8e63-f0c875133a04,
4574,4,0,8,2020-11-30 19:02:00.000,,,2020-11-30 19:02:34.021,2020-11-30 19:02:33.404,8,1.2985666,5.9399996,0.32999998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 19:03:00.000,0a48c4e7-86e7-496d-bedb-74fcc42b1ce7,
48470,4,0,90,2020-12-03 06:36:00.000,,,2020-12-03 06:40:04.320,2020-12-03 06:40:04.320,90,1.4722222,71.36,3.92,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 06:37:00.000,33b61806-ca45-49e4-8d71-7df90a9589ca,
3120,4,0,6,2020-12-04 07:52:00.000,,,2020-12-04 07:52:58.977,2020-12-04 07:52:58.977,6,1.4166666,4.42,0.25,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 07:53:00.000,57668e8c-3d5d-484b-b7d2-4b5de99f5e8b,
4306,4,0,7,2020-12-03 10:04:00.000,,,2020-12-03 10:04:39.817,2020-12-03 10:04:39.387,7,1.1982974,5.16,0.29,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 10:05:00.000,626800a1-4c75-4507-9a3f-509fd9e551f9,
12700,4,0,24,2020-12-02 12:24:00.000,,,2020-12-02 12:24:25.426,2020-12-02 12:24:00.150,24,1.4149423,17.970003,0.97,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-02 12:25:00.000,0eec8e1c-fb1e-4969-b57a-ca5290c14761,
3638,4,0,8,2020-12-03 10:05:00.000,,,2020-12-03 10:05:36.754,2020-12-03 10:05:35.877,8,1.6872993,6.1399994,0.32999998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 10:06:00.000,750f1296-07dd-49a6-a870-f979238f31c1,
12415,4,0,21,2020-11-30 19:40:00.000,,,2020-11-30 19:40:59.935,2020-11-30 19:40:50.655,21,1.2475848,15.49,0.84999996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 19:41:00.000,6bb889aa-832b-4590-95cb-cc3f382a15ed,
28861,4,1,72,2020-12-03 06:40:00.000,,,2020-12-03 06:41:48.284,2020-12-03 06:41:48.284,73,2.1111112,60.93,3.27,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 06:41:00.000,c16e4b12-9787-45f9-b982-ce86d5bf07e1,
6147,4,0,14,2020-12-02 12:25:00.000,,,2020-12-02 12:25:36.857,2020-12-02 12:25:30.665,14,1.8282386,11.240002,0.55,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-02 12:26:00.000,ab7de980-d5d5-43d9-901c-cc7a102ad8cd,
4758,4,0,6,2020-12-01 22:16:00.000,,,2020-12-01 22:16:32.764,2020-12-01 22:16:32.764,6,0.8888889,4.23,0.26,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 22:17:00.000,d6eef10a-b528-4a01-83d5-ab2efd3f0dab,
9320,4,0,20,2020-12-04 08:11:00.000,,,2020-12-04 08:11:52.174,2020-12-04 08:11:42.851,20,1.6865369,15.719999,0.8000001,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 08:12:00.000,6b3843d2-5c7e-47f8-8206-bbf2ff013d7d,
2535,4,0,6,2020-12-03 10:30:00.000,,,2020-12-03 10:30:16.388,2020-12-03 10:30:16.388,6,1.9166667,4.86,0.24,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 10:31:00.000,42ac67c3-ada5-4dca-a6d0-f18dec9cb2ed,
3697,4,2,6,2020-12-02 12:45:00.000,,,2020-12-02 12:45:46.481,2020-12-02 12:45:46.020,8,2.280104,8.43,0.71,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-02 12:46:00.000,59c26bf9-0a21-457f-813a-3d85c5b948b9,
2813,4,0,7,2020-12-03 10:35:00.000,,,2020-12-03 10:35:23.598,2020-12-03 10:35:22.718,7,1.9444444,5.47,0.29,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 10:36:00.000,e4edf3a1-c36a-4080-a9b6-018066ec8e53,
2567,4,0,5,2020-11-30 19:41:00.000,,,2020-11-30 19:41:02.962,2020-11-30 19:41:00.707,5,1.4995885,3.85,0.19999999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 19:42:00.000,e5d1e7c5-8e43-4cf7-8721-a09af8cf0db7,
13902,4,0,22,2020-12-02 13:53:00.000,,,2020-12-02 13:53:59.735,2020-12-02 13:53:42.498,22,1.1494193,15.98,0.91,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-02 13:54:00.000,e17ea5c5-f6e4-4c65-bb7e-dd12dbc60842,
3439,4,3,6,2020-12-04 08:27:00.000,,,2020-12-04 08:27:09.389,2020-12-04 08:27:06.465,9,2.4912894,8.570001,0.71000004,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 08:28:00.000,3f39f882-751d-4a08-a759-48419dc44118,
3613,4,1,6,2020-12-03 10:45:00.000,,,2020-12-03 10:45:51.686,2020-12-03 10:45:50.630,7,2.715143,9.81,0.8,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 10:46:00.000,6444e44c-50a9-48df-96ee-263df2195d3a,
8174,4,0,13,2020-12-01 22:17:00.000,,,2020-12-01 22:17:58.024,2020-12-01 22:17:41.455,13,1.1559918,9.450001,0.53,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 22:18:00.000,bab4d7be-ad49-41f7-b7d5-4eccc8142fc7,
14067,4,0,27,2020-12-02 13:55:00.000,,,2020-12-02 13:55:58.889,2020-12-02 13:55:44.152,27,1.4544538,20.460003,1.1,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-02 13:56:00.000,1f02d5a6-37e7-4e2a-81ac-b32825969489,
9475,4,1,23,2020-12-01 22:18:00.000,,,2020-12-01 22:18:40.726,2020-12-01 22:18:40.726,24,2.3333333,22.11,1.59,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 22:19:00.000,de88e122-d2c5-453d-aa80-3162aa93deba,
10282,4,0,13,2020-11-30 19:42:00.000,,,2020-11-30 19:42:50.998,2020-11-30 19:42:07.590,13,0.8888889,9.14,0.54999995,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 19:43:00.000,6c4965cd-0cd6-468e-8943-5e2cad4a2ad2,
3192,4,0,7,2020-12-04 08:39:00.000,,,2020-12-04 08:39:35.350,2020-12-04 08:39:35.350,7,1.6666666,5.32,0.29,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 08:40:00.000,a2e8da2d-d241-414a-a7c4-7c74352555b4,
4668,4,0,6,2020-12-02 14:10:00.000,,,2020-12-02 14:10:42.775,2020-12-02 14:10:42.775,6,0.8888889,4.15,0.26,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-02 14:11:00.000,4812f7ac-cfd2-444a-a2f4-10cf35a8f1a5,
2401,4,0,7,2020-12-03 11:37:00.000,,,2020-12-03 11:37:01.846,2020-12-03 11:37:00.394,7,2.6945872,6.47,0.42,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 11:38:00.000,19540ea7-edbe-414d-a4ab-9023f14cb7a5,
3636,4,0,9,2020-12-01 22:19:00.000,,,2020-12-01 22:19:17.131,2020-12-01 22:19:13.816,9,1.9800621,7.2,0.35999998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 22:20:00.000,6bcf3df5-b9fa-47a5-a690-9534325e1e22,
2413,4,0,6,2020-12-03 11:51:00.000,,,2020-12-03 11:51:54.867,2020-12-03 11:51:54.867,6,2.6388888,6.37,0.54,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 11:52:00.000,438da152-2d95-48bf-a262-a46092141860,
31478,4,0,66,2020-12-03 06:42:00.000,,,2020-12-03 06:54:59.188,2020-12-03 06:54:59.188,66,1.6388888,51.59,2.7,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 06:43:00.000,da98398f-e3d8-49ff-906a-c169efbac3bd,
3909,4,0,9,2020-11-30 19:43:00.000,,,2020-11-30 19:43:54.220,2020-11-30 19:43:51.583,9,1.7318928,6.7700005,0.36999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 19:44:00.000,3444ac21-4c47-4c62-bce2-939342ac18c5,
4517,4,0,11,2020-12-04 08:52:00.000,,,2020-12-04 08:52:03.908,2020-12-04 08:52:01.540,11,2.076569,9.38,0.46,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 08:53:00.000,d81c7845-73e6-4989-811c-e9fd9891ef08,
9434,4,0,20,2020-12-02 14:16:00.000,,,2020-12-02 14:24:19.741,2020-12-02 14:24:19.741,20,1.7500001,16.51,0.95,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-02 14:17:00.000,dae0035f-c333-47b6-b5ec-e0197a9351fa,
17827,4,0,33,2020-12-03 12:47:00.000,,,2020-12-03 12:47:51.845,2020-12-03 12:47:20.869,33,1.4533417,25.91,1.4900001,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 12:48:00.000,a9d9549c-1b48-445c-a847-bf1425237b8f,
6390,4,1,11,2020-12-01 22:20:00.000,,,2020-12-01 22:20:15.621,2020-12-01 22:20:15.620,12,2.0485134,13.09,0.95,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 22:21:00.000,cba4e57f-ccca-4902-88c1-e89a3b469111,
5921,4,0,12,2020-12-04 08:59:00.000,,,2020-12-04 08:59:29.335,2020-12-04 08:59:25.505,12,1.5317514,9.07,0.48999995,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 09:00:00.000,c6b81f2d-27f9-4f62-b39e-7f00b567ff4a,
6336,4,0,12,2020-12-03 06:43:00.000,,,2020-12-03 06:54:59.257,2020-12-03 06:54:59.257,12,1.3888888,8.8,0.5,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 06:44:00.000,697e53ea-5e0d-4559-9d87-43879666a959,
3423,4,0,6,2020-12-03 12:49:00.000,,,2020-12-03 12:49:33.762,2020-12-03 12:49:33.762,6,1.3055556,4.47,0.25,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 12:50:00.000,45d0f943-0717-4b80-ba6b-90aff487e01b,
7834,4,0,13,2020-11-30 20:49:00.000,,,2020-11-30 20:49:53.356,2020-11-30 20:49:46.531,13,1.220187,9.56,0.55,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 20:50:00.000,ea74ef5a-8381-4a4f-ae38-0a13f1acb394,
11149,4,0,25,2020-12-01 22:21:00.000,,,2020-12-01 22:22:33.295,2020-12-01 22:21:05.674,25,1.7902161,19.960001,1.01,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 22:22:00.000,1c07f298-a7d1-4936-b094-bb41bbbcd123,
3506,4,0,7,2020-12-03 12:51:00.000,,,2020-12-03 12:51:04.813,2020-12-03 12:51:04.634,7,1.5257893,5.35,0.29,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 12:52:00.000,d5cefd2c-28d8-4b09-a2db-7e62f6eb6ef1,
17942,4,0,39,2020-12-02 14:24:00.000,,,2020-12-02 14:24:59.122,2020-12-02 14:24:20.286,39,1.6842345,30.220007,1.5799996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-02 14:25:00.000,22870bac-2c2a-414c-87dd-2b340583aab6,
12524,4,0,20,2020-12-04 09:00:00.000,,,2020-12-04 09:00:35.802,2020-12-04 09:00:00.450,20,1.1753258,14.719999,0.82,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 09:01:00.000,ce829001-2ad3-4bfb-8fe9-0bbd7a8c85c8,
19535,4,0,45,2020-11-30 20:50:00.000,,,2020-11-30 20:51:56.576,2020-11-30 20:51:56.576,45,1.8888888,36.9,1.86,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 20:51:00.000,79804e5d-6455-4ac1-b485-1d79347439d5,
5475,4,0,11,2020-12-03 06:46:00.000,,,2020-12-03 06:54:59.325,2020-12-03 06:54:59.325,11,1.5833334,8.67,0.45,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 06:47:00.000,1340fd64-986f-467a-96d8-c5d364419100,
2958,4,0,7,2020-12-02 14:25:00.000,,,2020-12-02 14:25:04.944,2020-12-02 14:25:04.331,7,1.8928567,5.6,0.28,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-02 14:26:00.000,5fe99e6f-4355-41ac-933e-e6b60dc950b4,
7424,4,0,20,2020-12-01 22:22:00.000,,,2020-12-01 22:22:33.387,2020-12-01 22:22:33.387,20,2.1388888,15.88,0.83,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 22:23:00.000,e5a7ecbf-9068-405f-9fa4-e6fba3c5358b,
3801,4,0,8,2020-12-04 09:01:00.000,,,2020-12-04 09:01:56.341,2020-12-04 09:01:54.608,8,1.6837258,6.4000006,0.31,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 09:02:00.000,2f810a7b-1fe0-49b5-8e71-21b8b548b37f,
28182,4,0,60,2020-12-03 06:47:00.000,,,2020-12-03 06:54:59.400,2020-12-03 06:54:59.400,60,1.6666666,46.97,2.4,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 06:48:00.000,3e26798a-8749-433f-a817-8954b743815d,
16150,4,0,40,2020-11-30 20:51:00.000,,,2020-11-30 20:51:58.369,2020-11-30 20:51:56.676,40,2.23585,36.110004,1.9799999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 20:52:00.000,a10bda14-9501-4c62-9ef3-84115d57eca3,
5674,4,0,14,2020-12-03 13:07:00.000,,,2020-12-03 13:07:23.960,2020-12-03 13:07:12.693,14,1.9490258,11.059999,0.6,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 13:08:00.000,24b66b57-03f6-4682-ae83-fa4815d5cf9e,
15331,4,3,27,2020-12-01 22:23:00.000,,,2020-12-01 22:24:09.318,2020-12-01 22:24:09.318,30,1.8888888,28.96,1.84,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 22:24:00.000,8db9ccf2-1405-4e82-b23d-8218d1039131,
11561,4,0,20,2020-12-03 06:48:00.000,,,2020-12-03 06:54:59.470,2020-12-03 06:54:59.470,20,1.6944444,19.59,1.26,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 06:49:00.000,0bd1e9b1-ca8f-4014-bf3e-97df2e1a786c,
2798,4,0,6,2020-12-04 09:04:00.000,,,2020-12-04 09:04:22.334,2020-12-04 09:04:22.334,6,1.8333334,5.13,0.31,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 09:05:00.000,3aea9218-8741-42f3-a0a6-d9de10e8c3c5,
10474,4,0,21,2020-11-30 20:54:00.000,,,2020-11-30 20:55:00.111,2020-11-30 20:54:39.207,21,1.5713983,16.46,0.85999995,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 20:55:00.000,506937f1-b458-4473-bda6-1adbb39f7dcd,
17255,4,3,32,2020-12-03 13:09:00.000,,,2020-12-03 13:15:00.304,2020-12-03 13:15:00.304,35,2.0555556,35.47,2.38,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 13:10:00.000,211d14ec-69f7-45f9-8725-6550aa8b7067,
2953,4,0,7,2020-12-01 22:24:00.000,,,2020-12-01 22:24:09.397,2020-12-01 22:24:09.397,7,1.9166666,5.66,0.28,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 22:25:00.000,913fe69f-db41-4c7d-838a-117d5d5b06a5,
6870,4,0,15,2020-12-04 09:50:00.000,,,2020-12-04 09:50:49.406,2020-12-04 09:50:44.484,15,1.694303,11.640001,0.61,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 09:51:00.000,dd0f7dd1-10ec-4057-906a-e541123caf38,
6004,4,0,16,2020-11-30 20:55:00.000,,,2020-11-30 21:09:00.295,2020-11-30 21:09:00.295,16,2.2500002,13.51,0.67,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 20:56:00.000,f02eea16-0a8e-410c-ae05-e08ad7ce9992,
5965,4,0,12,2020-12-03 13:10:00.000,,,2020-12-03 13:15:00.401,2020-12-03 13:15:00.401,12,1.5555556,9.28,0.49,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 13:11:00.000,4c314477-efbe-4c29-b4cc-567f207ae3e4,
14616,4,0,30,2020-12-01 22:30:00.000,,,2020-12-01 22:30:33.872,2020-12-01 22:30:22.684,30,1.5968152,23.340008,1.2,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 22:31:00.000,d24cc23a-82ab-4e17-8a8b-9ea85d0662e3,
20158,4,0,33,2020-12-04 09:51:00.000,,,2020-12-04 09:51:59.317,2020-12-04 09:51:05.088,33,1.226259,24.720001,1.3499999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 09:52:00.000,8e6a23c5-91b2-452e-8eb7-0b770f203556,
6369,4,0,13,2020-11-30 21:09:00.000,,,2020-11-30 21:09:28.418,2020-11-30 21:09:00.921,13,1.5527027,9.89,0.54,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 21:10:00.000,6a87c902-fd14-486d-bf64-24499b687f08,
9137,4,0,19,2020-12-03 13:19:00.000,,,2020-12-03 13:20:17.380,2020-12-03 13:19:41.972,19,1.6043149,14.66,0.78,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 13:20:00.000,30dcae07-b452-42f8-9a79-dd1de1be7dda,
19878,4,0,30,2020-12-01 22:41:00.000,,,2020-12-01 22:42:09.169,2020-12-01 22:41:14.954,30,1.0911328,21.69,1.25,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 22:42:00.000,4b9bf22f-125d-4412-995f-54e3affc2205,
8773,4,0,23,2020-12-04 09:52:00.000,,,2020-12-04 09:52:15.467,2020-12-04 09:52:00.141,23,2.0811887,18.26,0.94000006,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 09:53:00.000,bc2c3be7-a10c-4369-9313-f89279f1d131,
21066,4,0,31,2020-11-30 21:10:00.000,,,2020-11-30 21:10:55.518,2020-11-30 21:10:27.254,31,1.0708764,22.560001,1.2899998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 21:11:00.000,7a8c0d31-9a41-4afc-8d41-f085e09a2a62,
4580,4,0,11,2020-12-01 22:42:00.000,,,2020-12-01 22:42:56.159,2020-12-01 22:42:10.621,11,1.9648331,9.0,0.45999998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 22:43:00.000,ab13a4e7-d7fc-411f-976f-1b80614e3c12,
6831,4,0,6,2020-12-03 13:20:00.000,,,2020-12-03 13:20:19.435,2020-12-03 13:20:19.435,6,1.1111112,7.59,0.59,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 13:21:00.000,caeb5184-e7d6-40b8-8708-799ed6dbc392,
10789,4,0,22,2020-12-04 10:12:00.000,,,2020-12-04 10:15:00.123,2020-12-04 10:12:50.332,22,1.5709612,16.95,0.88000005,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 10:13:00.000,73a750a2-7845-4891-b701-d76ae5d148f7,
26379,4,0,55,2020-12-03 06:49:00.000,,,2020-12-03 06:54:59.538,2020-12-03 06:54:59.538,55,1.6111112,42.5,2.21,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 06:50:00.000,114b5b60-8b7b-4f93-97f8-16fd71770dc8,
11325,4,5,21,2020-11-30 21:13:00.000,,,2020-11-30 21:13:36.886,2020-11-30 21:13:22.585,26,2.9049256,32.9,2.2799997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 21:14:00.000,1d5c18a3-3185-45f1-99df-3fec7e45a8b3,
5003,4,0,10,2020-12-03 15:10:00.000,,,2020-12-03 15:10:49.240,2020-12-03 15:10:48.048,10,1.5250378,7.6299996,0.40999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 15:11:00.000,4e187a11-c7c5-488e-b7de-d6ab960671c0,
24485,4,0,53,2020-12-04 10:13:00.000,,,2020-12-04 10:15:00.198,2020-12-04 10:15:00.198,53,1.6944444,41.49,2.16,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 10:14:00.000,ca809279-576a-4b55-9861-23d45fe0baa3,
3244,4,0,9,2020-12-03 06:50:00.000,,,2020-12-03 06:54:59.606,2020-12-03 06:54:59.606,9,2.3333333,7.57,0.36,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 06:51:00.000,479e1734-6002-4e2f-a44d-93ec5cae63ab,
4207,4,0,8,2020-12-01 22:43:00.000,,,2020-12-01 22:44:41.236,2020-12-01 22:44:41.236,8,1.4166666,5.96,0.33,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 22:44:00.000,af73e536-8c51-4187-bb28-1d42287fde6f,
8860,4,0,17,2020-12-02 14:27:00.000,,,2020-12-02 14:28:30.440,2020-12-02 14:28:30.440,17,1.5,13.29,0.68,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-02 14:28:00.000,f6925922-2280-418d-83c9-c7dab2b4eebe,
8788,4,0,18,2020-12-03 06:51:00.000,,,2020-12-03 06:54:59.675,2020-12-03 06:54:59.675,18,1.6111112,14.16,0.72,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 06:52:00.000,376eaf7e-160d-4257-99d8-645b56831890,
6818,4,0,12,2020-11-30 21:14:00.000,,,2020-11-30 21:14:46.610,2020-11-30 21:14:44.591,12,1.3800906,9.41,0.48,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 21:15:00.000,cdac9fcf-a66a-4bb8-a8f3-db4f0fefb986,
3075,4,0,8,2020-12-02 14:28:00.000,,,2020-12-02 14:28:30.932,2020-12-02 14:28:30.523,8,2.197736,6.7599998,0.4,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-02 14:29:00.000,bff81b4e-5687-4118-8f1e-4efbc9b119de,
10900,4,0,20,2020-12-04 10:14:00.000,,,2020-12-04 10:15:00.269,2020-12-04 10:15:00.269,20,1.3888888,15.14,0.82,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 10:15:00.000,e9051f5b-d385-49e0-bbb9-16fea1499a02,
14112,4,0,30,2020-12-03 15:46:00.000,,,2020-12-03 15:50:38.329,2020-12-03 15:50:38.329,30,1.8055556,25.48,1.55,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 15:47:00.000,ebcf4477-1849-4675-af94-1cca008dc5b6,
31686,4,0,66,2020-12-01 22:59:00.000,,,2020-12-01 23:02:14.091,2020-12-01 23:02:14.091,66,1.6388888,51.93,2.87,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 23:00:00.000,9dc9b7fb-5d66-4a7b-988c-3b450d1be4fe,
42668,4,0,92,2020-12-03 06:52:00.000,,,2020-12-03 06:54:59.743,2020-12-03 06:54:59.743,92,1.6944444,72.3,3.7,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 06:53:00.000,03b04f0d-e018-4a35-902f-6381d97846aa,
30101,4,2,58,2020-12-04 10:40:00.000,,,2020-12-04 10:42:13.351,2020-12-04 10:40:23.746,60,1.6790066,50.54,2.9199996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 10:41:00.000,a0eedfb6-41df-407f-a571-981ced002da6,
4651,4,0,7,2020-12-02 14:32:00.000,,,2020-12-02 14:32:39.298,2020-12-02 14:32:38.388,7,1.07919,5.02,0.29,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-02 14:33:00.000,97f915fc-34b7-431d-b61c-98c85905789c,
4642,4,0,12,2020-11-30 21:34:00.000,,,2020-11-30 21:35:00.392,2020-11-30 21:35:00.392,12,2.1388888,9.93,0.5,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 21:35:00.000,aad40516-a07d-4124-947e-7326ded995e4,
54232,4,0,118,2020-12-03 06:53:00.000,,,2020-12-03 06:54:59.813,2020-12-03 06:54:59.813,118,1.7222222,93.4,4.72,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-03 06:54:00.000,91c1374b-c715-4a70-87d1-1791077e017c,
2377,4,0,6,2020-12-01 23:00:00.000,,,2020-12-01 23:02:14.482,2020-12-01 23:02:14.482,6,2.3888888,5.68,0.27,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-01 23:01:00.000,083946d6-1cb4-47c3-bccf-2e59a8300b83,
23863,4,0,45,2020-12-02 14:43:00.000,,,2020-12-02 14:43:42.000,2020-12-02 14:43:08.866,45,1.4415545,34.4,1.8299996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-02 14:44:00.000,dc1435e3-a8a3-4628-9982-f12acd448ea2,
2006,4,0,7,2020-12-02 14:51:00.000,,,2020-12-02 14:51:27.192,2020-12-02 14:51:26.248,7,2.8362255,5.69,0.27,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-02 14:52:00.000,b95603c3-eff7-480e-a72a-4aa4898df34b,
25510,4,0,48,2020-12-04 10:41:00.000,,,2020-12-04 10:42:13.519,2020-12-04 10:42:13.519,48,1.4166666,36.14,1.96,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-12-04 10:42:00.000,156aea55-9708-4c0c-9eec-6dbb5b0cbd0e,
5249,4,1,8,2020-11-30 21:35:00.000,,,2020-11-30 21:37:08.105,2020-11-30 21:37:08.105,9,1.7222222,9.04,0.71,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-30 21:36:00.000,3d85501c-72ce-4f54-b85f-57ff7d8e8eb8,
